iter	Logloss	Accuracy
880	0.4894266066	0.7645771516
881	0.4894199087	0.7645703199
882	0.4894153711	0.7645634882
883	0.4894078138	0.7645634882
884	0.4894011957	0.7645953695
885	0.4893943779	0.7645976467
886	0.4893880827	0.7645839833
887	0.4893817859	0.7646022012
888	0.4893717145	0.7646022012
889	0.4893651549	0.7645930922
890	0.4893578077	0.7645953695
891	0.4893529413	0.7645953695
892	0.4893473484	0.7645725971
893	0.4893400868	0.7646318052
894	0.4893320015	0.7645885378
895	0.4893230569	0.7645817061
896	0.4893145752	0.7645862605
897	0.4893050298	0.7646067556
898	0.4892959761	0.7646067556
899	0.4892892308	0.7646204191
900	0.4892818509	0.7646226963
901	0.4892755601	0.7645771516
902	0.4892707379	0.7645999239
903	0.4892652523	0.7645999239
904	0.4892597414	0.7645930922
905	0.4892510312	0.7645976467
906	0.4892452258	0.764590815
907	0.4892359559	0.7645976467
908	0.4892299129	0.7645839833
909	0.4892228446	0.7646044784
910	0.4892177386	0.7646181418
911	0.4892134236	0.7646158646
912	0.4892068968	0.7646249735
913	0.489199766	0.7646340825
914	0.489190029	0.7645999239
915	0.4891845453	0.7646113101
916	0.4891767338	0.7646204191
917	0.4891668567	0.7646135874
918	0.4891579498	0.7646226963
919	0.4891509901	0.7646204191
920	0.4891455408	0.7646226963
921	0.4891349041	0.7646181418
922	0.4891223089	0.7646135874
923	0.4891168222	0.7646340825
924	0.4891097444	0.7646819044
925	0.4891024126	0.7646864589
926	0.4890980251	0.7646887361
927	0.4890922305	0.7646705182
928	0.4890865764	0.7646932906
929	0.4890787247	0.7647342808
930	0.4890713862	0.7647183402
931	0.4890631362	0.7647092312
932	0.4890551737	0.7647274491
933	0.4890500826	0.7647115085
934	0.4890450109	0.7647160629
935	0.4890332379	0.7647183402
936	0.4890261511	0.7647160629
937	0.4890183212	0.7647228946
938	0.4890103293	0.7647115085
939	0.4889949129	0.7647160629
940	0.4889914806	0.764706954
941	0.4889816775	0.7647251719
942	0.4889745489	0.7647593304
943	0.4889696999	0.7647707166
944	0.4889622815	0.7647821028
945	0.4889565313	0.7647775483
946	0.4889521914	0.7647821028
947	0.4889455056	0.7648003206
948	0.4889404404	0.7648276475
949	0.4889323819	0.7648208158
950	0.48892489	0.7648185385
951	0.4889194037	0.7648185385
952	0.4889075324	0.764852697
953	0.4889020621	0.7648413109
954	0.4888955803	0.7648299247
955	0.488883584	0.7648185385
956	0.488860313	0.7648185385
957	0.4888456174	0.764823093
958	0.4888380645	0.7648572515
959	0.4888312287	0.7648413109
960	0.4888250003	0.7648504198
961	0.4888168201	0.7648800239
962	0.4888067824	0.7648823011
963	0.4888004331	0.7648686377
964	0.4887915707	0.7648754694
965	0.4887857733	0.7648709149
966	0.488778359	0.7648549743
967	0.4887723339	0.7649050735
968	0.4887648992	0.7649255686
969	0.4887583936	0.7649506182
970	0.4887525804	0.7649506182
971	0.4887448884	0.7649483409
972	0.4887344705	0.7649528954
973	0.4887292783	0.7649528954
974	0.4887239547	0.7649506182
975	0.4887131774	0.7649483409
976	0.4887082625	0.7649620043
977	0.4887019626	0.7649528954
978	0.4886958527	0.7649733905
979	0.4886868967	0.7649802222
980	0.4886807821	0.7649938856
981	0.4886725218	0.7649938856
982	0.4886668754	0.7650007173
983	0.4886586685	0.7650280442
984	0.4886520915	0.7650212124
985	0.4886407825	0.7650280442
986	0.4886317471	0.7650485393
987	0.4886250729	0.7650530937
988	0.4886158939	0.7650212124
989	0.4886098525	0.7650052718
990	0.488599202	0.764977945
991	0.4885939898	0.7649733905
992	0.4885905481	0.7649847767
993	0.4885850727	0.7650029946
994	0.4885743928	0.7650143807
995	0.4885696776	0.765007549
996	0.4885618499	0.7650029946
997	0.4885556926	0.7650052718
998	0.4885461719	0.765007549
999	0.4885370635	0.7650143807
