iter	Logloss	Accuracy
884	0.488980584	0.7642907567
885	0.4889725923	0.7642884795
886	0.4889637455	0.7642588755
887	0.4889569956	0.7642998656
888	0.4889515628	0.7643021429
889	0.4889429869	0.7643590736
890	0.4889360483	0.7643363013
891	0.4889304377	0.7643681825
892	0.4889244373	0.7643795687
893	0.4889166386	0.764343133
894	0.4889100036	0.7644182816
895	0.4889041365	0.7644501628
896	0.4888951675	0.7644456084
897	0.4888881303	0.7645002619
898	0.4888809946	0.7645002619
899	0.4888757713	0.7645321431
900	0.4888666162	0.7645275886
901	0.4888601345	0.7645344203
902	0.4888530537	0.764541252
903	0.4888472221	0.764541252
904	0.488838613	0.7645389748
905	0.4888314415	0.7645253114
906	0.4888249611	0.7645275886
907	0.4888142088	0.764570856
908	0.4888083157	0.7646209551
909	0.4888019578	0.7646664997
910	0.4887920198	0.7646710541
911	0.4887856663	0.7646778858
912	0.4887801549	0.7646141234
913	0.4887700047	0.764520757
914	0.4887605295	0.76460046
915	0.4887534085	0.7645754105
916	0.4887456959	0.7645549154
917	0.4887334686	0.7646528363
918	0.4887234738	0.7645959055
919	0.4887147686	0.7645981828
920	0.4887092987	0.7645936283
921	0.4887025696	0.7646460046
922	0.4886985959	0.7646505591
923	0.4886925003	0.7646482818
924	0.4886836107	0.764570856
925	0.4886777987	0.7645754105
926	0.4886729576	0.7646209551
927	0.4886651702	0.7646551135
928	0.4886563618	0.7646232323
929	0.4886511217	0.7646391729
930	0.4886463832	0.7646619452
931	0.4886414559	0.7646664997
932	0.4886334363	0.7647052126
933	0.4886210245	0.7646778858
934	0.4886153403	0.7647074898
935	0.4886102799	0.7647211532
936	0.4886051817	0.7647348166
937	0.4885970281	0.7647484799
938	0.4885917721	0.7647165987
939	0.4885835882	0.7647507572
940	0.4885773623	0.7647006581
941	0.4885679499	0.7647165987
942	0.4885590996	0.7647211532
943	0.4885541613	0.7647302621
944	0.4885460035	0.7647143215
945	0.4885374002	0.764709767
946	0.4885301408	0.764659668
947	0.4885195166	0.764680163
948	0.4885126809	0.7647029353
949	0.4885035419	0.7647370938
950	0.4884995424	0.7647712522
951	0.4884902929	0.7647712522
952	0.4884809547	0.7647211532
953	0.4884749027	0.7647370938
954	0.48846954	0.7647325393
955	0.4884645649	0.7646938264
956	0.4884582746	0.764689272
957	0.488452079	0.7646733314
958	0.4884424331	0.7646710541
959	0.4884344341	0.7647348166
960	0.488429025	0.7647165987
961	0.4884225072	0.7647257076
962	0.4884179054	0.7647257076
963	0.4884132445	0.7647462027
964	0.4884050471	0.7647279849
965	0.488399292	0.7647439255
966	0.4883937253	0.7647621433
967	0.4883877123	0.7647370938
968	0.4883826646	0.7647439255
969	0.4883769571	0.7647211532
970	0.4883690105	0.7647234304
971	0.4883650382	0.7646756086
972	0.4883504463	0.764680163
973	0.4883426283	0.7646824403
974	0.4883334577	0.7647029353
975	0.4883298271	0.7647279849
976	0.4883224123	0.7647575889
977	0.4883174319	0.7647484799
978	0.4883074321	0.764768975
979	0.4882995747	0.7647712522
980	0.4882874377	0.7648304602
981	0.4882808668	0.7648464008
982	0.4882751062	0.7648486781
983	0.4882671516	0.7648737276
984	0.4882557337	0.7648851137
985	0.4882499893	0.764916995
986	0.4882402061	0.7649124405
987	0.4882297156	0.7649192722
988	0.488225695	0.7649306583
989	0.4882219803	0.76493749
990	0.4882145572	0.7649420445
991	0.4882006424	0.7649352128
992	0.4881887478	0.7649420445
993	0.4881807828	0.7649238267
994	0.4881715594	0.7649420445
995	0.4881633585	0.7649579851
996	0.4881563691	0.7649511534
997	0.4881470278	0.7649261039
998	0.4881431772	0.7649147177
999	0.4881389391	0.7649238267
