iter	Logloss	Accuracy
883	0.4886146914	0.7651378863
884	0.4886093052	0.7651538269
885	0.4885997225	0.7651538269
886	0.4885925451	0.7651629358
887	0.488583226	0.7651857081
888	0.488576333	0.7651538269
889	0.4885707725	0.7651515497
890	0.4885642197	0.7651583813
891	0.4885570393	0.7651583813
892	0.4885456365	0.7651378863
893	0.4885388082	0.7651173912
894	0.488533373	0.7651310546
895	0.4885273947	0.7651242229
896	0.4885175951	0.7651333318
897	0.4885105479	0.765144718
898	0.4885030475	0.765144718
899	0.4884936505	0.7651857081
900	0.488482309	0.7651697675
901	0.4884779203	0.765165213
902	0.4884704411	0.7651310546
903	0.4884633579	0.7651857081
904	0.4884530147	0.7651970943
905	0.4884458058	0.7651310546
906	0.4884377909	0.765115114
907	0.4884294005	0.7651538269
908	0.4884223922	0.7651925398
909	0.4884166415	0.7651765992
910	0.4884022787	0.7651561041
911	0.4883958058	0.765144718
912	0.4883853743	0.765135609
913	0.4883805326	0.7651401635
914	0.4883694585	0.7651629358
915	0.4883535958	0.7652198666
916	0.4883435191	0.7652312527
917	0.4883308825	0.7652266982
918	0.4883251001	0.7652175893
919	0.4883186784	0.7652084804
920	0.4883133564	0.7652312527
921	0.4883101878	0.7651902626
922	0.4883035723	0.765224421
923	0.4882902895	0.7652449161
924	0.4882852241	0.7652426389
925	0.488278804	0.7652039259
926	0.4882714468	0.7651970943
927	0.4882654503	0.7652563022
928	0.4882599562	0.7652563022
929	0.4882511149	0.7652426389
930	0.4882401445	0.7652289755
931	0.4882369691	0.7652335299
932	0.4882292774	0.7651857081
933	0.4882209448	0.7651834309
934	0.4882123552	0.7652266982
935	0.4882053146	0.7652221438
936	0.4881938996	0.7652221438
937	0.4881854876	0.7652494705
938	0.4881807223	0.7652722428
939	0.4881741075	0.7652494705
940	0.4881661946	0.7653200647
941	0.4881586112	0.7652859062
942	0.4881521913	0.7652881835
943	0.4881419395	0.7652972924
944	0.4881345705	0.7653291736
945	0.4881285246	0.765313233
946	0.4881233998	0.7653382825
947	0.4881182327	0.7653109558
948	0.4881123424	0.7652881835
949	0.4881083867	0.7652881835
950	0.4881000302	0.7652904607
951	0.4880892876	0.7653177874
952	0.4880814965	0.7653246191
953	0.4880738154	0.7653542231
954	0.4880675592	0.765392936
955	0.4880610869	0.7653792727
956	0.488055557	0.7654043222
957	0.4880469276	0.7654111539
958	0.4880411512	0.7654179856
959	0.4880356286	0.7654293717
960	0.4880272866	0.7653678865
961	0.488019565	0.7654088766
962	0.4880080972	0.7654065994
963	0.4880003895	0.7654362034
964	0.4879944699	0.765452144
965	0.487984166	0.7654954114
966	0.4879794891	0.7654999658
967	0.4879728243	0.7655295698
968	0.4879655026	0.7655181837
969	0.4879519305	0.7655386788
970	0.4879433766	0.7655386788
971	0.4879391785	0.7655181837
972	0.4879301101	0.7654931342
973	0.4879234763	0.7654566985
974	0.4879157057	0.765481748
975	0.4879099768	0.7654976886
976	0.4879011068	0.7654566985
977	0.4878953282	0.7654999658
978	0.4878869845	0.7655181837
979	0.4878776843	0.7655090748
980	0.48786715	0.7655159065
981	0.4878613839	0.7655136292
982	0.487854591	0.7655181837
983	0.4878496256	0.7655022431
984	0.4878398165	0.7654749163
985	0.4878321501	0.7655660055
986	0.4878283841	0.7655751144
987	0.4878191195	0.76557056
988	0.487811693	0.7655933323
989	0.4878051529	0.7655660055
990	0.4878008482	0.7655751144
991	0.4877947336	0.7655523421
992	0.4877895466	0.7655181837
993	0.4877820789	0.7655318471
994	0.4877765451	0.7655568966
995	0.4877658325	0.7655751144
996	0.4877593944	0.7655773917
997	0.487751839	0.765600164
998	0.487745818	0.7656252135
999	0.4877377736	0.7656274907
