iter	Logloss	Accuracy
884	0.4891197562	0.7647120443
885	0.4891140909	0.7647211532
886	0.4891019529	0.7647279849
887	0.4890953942	0.7647211532
888	0.4890898689	0.7647211532
889	0.4890803547	0.7647553116
890	0.4890715503	0.7647644206
891	0.4890655333	0.7647575889
892	0.4890573176	0.7647803612
893	0.4890486615	0.7647666978
894	0.4890409441	0.7647963018
895	0.4890317719	0.7648805593
896	0.4890265104	0.7648646187
897	0.489019026	0.7648782821
898	0.4890112437	0.7648600642
899	0.4890037273	0.764857787
900	0.4889968246	0.7648646187
901	0.4889894612	0.7648145196
902	0.4889820882	0.7648213513
903	0.4889726027	0.764828183
904	0.4889683838	0.7648190741
905	0.4889599063	0.7648304602
906	0.4889491058	0.7648737276
907	0.488937664	0.7648919454
908	0.4889315033	0.7649033316
909	0.4889264611	0.7648122424
910	0.4889196528	0.7648372919
911	0.4889138886	0.7648122424
912	0.4889065766	0.7648259058
913	0.4889000834	0.7648099652
914	0.4888916643	0.7648031335
915	0.4888857471	0.7648714504
916	0.4888780478	0.7648805593
917	0.4888720323	0.7648782821
918	0.4888604466	0.7648851137
919	0.4888534687	0.7648896682
920	0.4888430863	0.764907886
921	0.4888339533	0.7649215494
922	0.4888253835	0.764916995
923	0.488821366	0.7649283811
924	0.48881332	0.764946599
925	0.4888059728	0.7649443217
926	0.4887973451	0.7649989752
927	0.4887892394	0.7650080842
928	0.4887782265	0.7649579851
929	0.4887681432	0.7649784802
930	0.4887587282	0.7649306583
931	0.4887506372	0.7649875891
932	0.4887430378	0.7650080842
933	0.4887376786	0.7650103614
934	0.4887275173	0.7650376882
935	0.4887179918	0.7650217475
936	0.4887120766	0.7650217475
937	0.4887040459	0.7650126386
938	0.4886991903	0.7649853119
939	0.4886931192	0.7649648168
940	0.4886848914	0.7649511534
941	0.4886777984	0.7649579851
942	0.4886743944	0.7649488762
943	0.4886632589	0.7649488762
944	0.488652916	0.7649397673
945	0.4886472743	0.7649511534
946	0.4886396002	0.7649716485
947	0.4886339827	0.7649716485
948	0.4886276902	0.7649853119
949	0.4886185633	0.7650331337
950	0.4886138151	0.7650149159
951	0.4886076984	0.7650240248
952	0.4885994278	0.7650194703
953	0.4885938939	0.7650240248
954	0.4885861193	0.7650354109
955	0.488579011	0.7650467971
956	0.4885684404	0.7650809555
957	0.488558033	0.76508551
958	0.4885505902	0.7650900644
959	0.4885452111	0.7650991734
960	0.4885352737	0.7650900644
961	0.48852047	0.7650946189
962	0.4885143473	0.7650968961
963	0.48850637	0.7650968961
964	0.488500832	0.7650923417
965	0.488491445	0.7650923417
966	0.4884846442	0.7650399654
967	0.4884744004	0.7650741238
968	0.4884680782	0.7650764011
969	0.4884603398	0.7651378863
970	0.4884494988	0.7651401635
971	0.4884428641	0.765144718
972	0.4884364541	0.7651401635
973	0.488428887	0.765144718
974	0.488419413	0.7651378863
975	0.4884135016	0.7651469952
976	0.4884087665	0.7651606586
977	0.4884024585	0.7651561041
978	0.4883964789	0.7651378863
979	0.4883915746	0.765144718
980	0.4883818608	0.7651492724
981	0.4883720113	0.7651469952
982	0.4883583226	0.7651515497
983	0.4883466668	0.7651515497
984	0.4883394518	0.765135609
985	0.4883321415	0.7651674903
986	0.4883254192	0.7651242229
987	0.4883186481	0.7651265001
988	0.4883119396	0.7651378863
989	0.4883055886	0.7651196684
990	0.4882935115	0.765194817
991	0.4882882946	0.7651857081
992	0.488280408	0.7652358072
993	0.4882739099	0.7652107576
994	0.4882541172	0.7652107576
995	0.4882462454	0.7652312527
996	0.488237454	0.7652585795
997	0.4882296908	0.765224421
998	0.4882221584	0.7652266982
999	0.4882147293	0.7652266982
